id,question,user,position,answer
27355,117834,20,78.0,huitzilopochtli
27357,117843,54,86.0,cuchulainn
27358,117843,64,47.0,cuchulain
27359,117854,9,115.0,mars
27360,117854,28,140.0,mars
27361,117854,23,45.0,mars
27362,117854,42,64.0,mars
27364,117863,18,120.0,thebes
27365,117863,73,144.0,Thebes
27366,117863,89,144.0,thebes
27367,117863,42,68.0,thebes
27368,117884,71,104.0,Romulus
27369,117884,42,108.0,romulus
27371,117884,3,127.0,romulus
27372,117890,390,-62.0, mishna
27373,117890,53,123.0,Guide to the perplxed
27374,117890,37,-110.0,talmud
27375,117890,4,123.0,guide for the perplexed
27376,117890,5,123.0,guide for the perplexed
27378,117890,50,-123.0,k
27379,117900,18,153.0,sartre
27380,117900,33,134.0,Sartre
27381,117900,64,-103.0,hegel
27382,117901,9,33.0,freya
27383,117903,18,-89.0,vainamoinen
27385,117907,10,83.0,jainism
27386,117907,132,88.0,Jainism
27387,117907,3,85.0,jain
27388,117907,5,104.0,jainism
27389,117907,98,-106.0,sikhism
27390,117907,107,86.0,jainism
27392,117908,189,143.0, kant
27393,117908,20,154.0,kant
27394,117914,61,135.0,thor
27395,117914,30,-71.0,Loki
27396,117914,33,-71.0,Loki
27397,117914,9,119.0,thor
27399,117914,149,119.0,thor
27400,117914,106,135.0, thor
27401,117914,80,89.0,thor
27402,117914,167,135.0,thor
27403,117914,142,135.0,thor
27404,117914,50,135.0,thor
27406,117914,64,135.0,Thor
27407,117914,42,92.0,thor
27408,117917,73,110.0,Isaiah
27409,117917,3,-80.0,daniel
27410,117917,20,-112.0,ezekiel
27411,117917,42,107.0,isaiah
27413,117923,56,193.0,fear and trembling
27414,117923,46,-80.0,essay on man
27415,117923,4,193.0,fear and trembling
27416,117923,20,-112.0,desert village
27417,3273,23,44.0,zollverein
27418,3273,24,107.0,zollverein
27420,3273,43,-107.0,hanseatic league
27421,3273,243,-62.0,zollernberg
27422,117953,54,107.0,quetzalcoatl
27423,117953,73,-107.0,sauron
27424,117953,119,107.0,quetzalcoatl
27425,117953,0,107.0,quetzalcoatl
27427,117953,122,107.0,quetzelcoatl
27428,117953,130,107.0,quetzlcoatl
27429,117956,21,97.0,Beyond Good and Evil
27430,117956,71,97.0,Beyond Good and Evil
27431,117956,0,97.0,beyond good and evil
27432,107042,23,-59.0,petals of blood
27434,107042,22,70.0,grain of wheat
27435,107042,53,-125.0,kg;khg
27436,107042,70,125.0,a grain of wheat
27437,107042,89,-125.0,the red lilies
27438,107042,42,125.0,grain of wheat
27439,107042,43,-44.0,heart of darkness
27441,107044,54,107.0,milton
27442,107044,30,120.0,Milton
27443,107044,71,-99.0,KEats
27444,107044,33,46.0,Milton
27445,107044,49,120.0,Milton
27446,107044,114,115.0,milton
27448,107044,15,120.0,milton
27449,107044,16,46.0,milton
27450,107044,112,116.0,milton
27451,107044,124,120.0,milton
27452,117983,14,99.0,Neptune
27453,117983,1,-97.0,uranus
27455,117989,47,116.0,trees
27456,118009,13,97.0,raman
27457,118009,33,80.0,Raman effect
27458,118009,10,-96.0,compton
27459,118009,59,99.0,raman
27460,118009,11,95.0,raman
27462,118009,47,-99.0,zeeman
27463,118009,48,99.0,raman 
27464,118009,67,40.0,raman scattering
27465,118009,92,99.0,raman
27466,118009,50,-23.0,k
27467,118009,142,-99.0,bose
27469,118010,28,78.0,stern gerlach
27470,118010,42,106.0,stern-gerlach
27471,118020,73,38.0,surface tension
27472,118036,51,96.0,gibbs free energy
27473,118036,23,-89.0,enthalpy
27474,118036,14,-77.0,pressure
27476,118036,42,-61.0,voltage
27477,118036,247,137.0,Gibbs free energy
27478,118036,27,137.0,gibbs free energy
27479,118036,3,137.0,gibbs free energy
27480,117977,18,104.0,ammonia
27481,117977,42,107.0,ammonia
27483,118050,28,-179.0,kepler
27484,118050,20,-159.0,riemann zeta functions
27485,118050,10,-179.0,jacobi
27486,118066,30,129.0,ether
27487,118066,131,-68.0,amines
27488,118066,144,73.0,ether
27490,118066,345,-129.0,carboxyl
27491,118067,30,145.0,abscissic acid
27492,118068,30,-111.0,diamagnetism
27493,118068,33,-111.0,antiferromagnetism
27494,118068,62,-101.0,antiferromagnetism
27495,118068,0,100.0,paramagnetism
27497,118068,247,-111.0,ferromagnetism
27498,118068,3,-58.0,conduction
27499,118068,1,-103.0,ferromagnetism
27500,118083,3,85.0,electronegativity
27501,118090,10,104.0,piezoelectricity
27502,118111,73,112.0,neutrinos
27504,118131,14,91.0,partition function
27505,107071,30,86.0,Canada
27506,107071,24,65.0,canada
27507,107071,98,110.0,canada
27508,107071,47,110.0,canada
27509,118147,394,-45.0, josephson effect
27511,118147,51,-55.0,diamagnetism
27512,118147,73,-55.0,stark
27513,118147,62,-137.0,compton scattering
27514,118147,4,-56.0,magnetoresistance
27515,118147,42,102.0,zeeman effect
27516,118147,121,-137.0,jonah greenthal
27518,118192,297,-30.0, C. Wright Mills
27519,118192,51,-64.0,james
27520,118207,3,-90.0,cousteau
27521,118207,33,-177.0,Cousteau
27522,107084,33,56.0,A Hero of Our Time
27523,107084,3,115.0,hero of our time
27525,107085,10,60.0,bradstreet
27526,118281,13,139.0,the potato eaters
27527,118281,20,128.0,potato eaters
27528,118281,70,132.0,the potato eaters
27529,118281,233,121.0,the potato eaters
27530,118281,148,142.0,The Potato Eaters
27532,118281,5,142.0,potato eaters
27533,118281,16,79.0,the potato eaters
27534,118281,65,138.0,the potato eaters
27535,118281,41,126.0,the potato eaters
27536,118281,121,142.0,potato eaters
27537,118291,3,158.0,atp synthase
27539,101651,33,-114.0,Orlando Innamorato
27540,101651,47,-130.0,the song o forland
27541,101651,31,-130.0,song of roland
27542,118392,9,112.0,night of the long knives
27543,118392,43,129.0,night of the long knives
27544,107114,30,119.0,Turn of the Screw
27546,118413,18,-152.0,nirvana
27547,118413,9,-156.0,nirvana
27548,118431,28,-39.0,tosca
27549,118431,42,-37.0,rosencavalier
27550,118441,14,160.0,Wundt
27551,118441,3,-168.0, 
27553,118455,30,-16.0,Huitzilopochtli
27554,118455,28,-74.0,quetzalcoatl
27555,118455,42,148.0,tezcatlipoca
27556,118455,1,-55.0,quetzocuotl
27557,118455,47,-182.0,tammuz
27558,118455,3,-31.0,huitzilopoctli
27560,118457,3,147.0,principia ethica
27561,118457,33,150.0,Principia Ethica
27562,118482,52,63.0,tezcatlipoca
27563,118482,30,-46.0,Huitzilopochtli
27564,118482,9,120.0,Tezcatlipoca
27565,118482,73,115.0,Tetzcatlipoca
27567,118485,9,115.0,paraguay
27568,118485,20,100.0,paraguay
27569,118485,31,-134.0,venezuela
27570,118487,20,117.0,watson and the shark
27571,118487,44,150.0,watson and the shark
27572,118487,43,-52.0,"third of may, 1808"
27574,118493,30,105.0,mitochondria
27575,118493,21,45.0,mitochondria
27576,118493,62,43.0,mitochondria
27577,118493,64,113.0,mitochondria
27578,118493,14,66.0,mitochondria
27579,118493,1,66.0,mitochondria
27581,118496,20,95.0,gordimer
27582,118496,71,-88.0,Boll
27583,118497,23,85.0,courbet
27584,118497,9,123.0,courbet
27585,118500,19,125.0,verdun
27586,118500,43,127.0,verdun
27588,118502,19,-132.0,brqahms
27589,118502,21,-132.0,Schoenberg
27590,118502,22,59.0,bruckner
27591,118502,50,-132.0,Strauss
27592,118510,30,-123.0,Ornette Coleman
27593,118510,9,123.0,coltrane
27595,118510,64,-60.0,miles davis
27596,118510,42,111.0,coltrane
27597,118510,27,119.0,coltrane
27598,118520,14,118.0,ribosome
27599,118520,42,103.0,ribosome
27600,118537,18,-115.0,marshall
27602,118537,51,-168.0,marshall
27603,118537,59,-173.0,Marshall
27604,118537,0,53.0,taney
27605,118537,247,-173.0,taft
27606,118537,7,173.0,Taney
27607,118537,98,-130.0,marshall
27609,118537,41,26.0,taney
27610,118538,28,132.0,orlando furioso
27611,118538,73,123.0,orlando furioso
27612,118538,71,132.0,Orlando Furioso
27613,118545,9,-108.0,mickleson morley
27614,118545,1,-68.0,young double slit
27616,118546,18,123.0,sapir
27617,118546,18,109.0,sapir
27618,118547,54,135.0,italy
27619,118547,18,-82.0,greece
27620,118547,30,159.0,Italy
27621,118547,9,159.0,italy
27623,118547,64,155.0,italy
27624,118547,245,141.0,italy
27625,118548,52,28.0,dagda
27626,118548,64,-185.0,cuchulainn
27627,118548,3,-140.0,cuchulainn
27628,118550,72,-135.0,um
27630,118550,168,-37.0,alkynes
27631,118550,3,92.0,ethre
27632,118556,19,163.0,shakespeare
27633,118556,14,167.0,Shakespeare
27634,118558,33,-139.0,Abbasids
27635,118558,130,-50.0,sarawak
27637,118562,9,121.0,their eyes were watching god
27638,118562,64,90.0,their eyes were watching god
27639,118562,17,87.0,their eyes were watching god
27640,118570,21,149.0,housman
27641,118570,44,152.0,housman
27642,118570,73,151.0,Housman
27644,118570,50,-176.0,G
27645,118572,18,-91.0,sekhmet
27646,118572,20,-116.0, 
27647,118572,64,109.0,hathor
27648,118572,88,-100.0,isis
27649,118572,1,116.0,hathor
27651,118584,142,141.0,santayana
27652,118588,71,-107.0,Janus
27653,118588,71,104.0,Mars
27654,118588,98,56.0,Mars
27655,118588,1,106.0,mars
27656,118588,98,65.0,mars
27658,118588,33,100.0,Mars
27659,118588,31,140.0,mars
27660,118597,18,-139.0,the lottery
27661,118597,22,46.0,jackson
27662,118597,19,138.0,jackson
27663,118597,33,68.0,Jackson
27665,118597,10,-42.0,gordimer
27666,118597,30,143.0,Jackson
27667,118597,3,-139.0,lottery
27668,118597,42,-45.0,baldwin
27669,118597,115,140.0,jackson
27670,118597,88,82.0,jackson
27672,118603,52,24.0,kant
27673,118603,64,122.0,kant
27674,118604,30,-133.0,Michelangelo
27675,118604,9,110.0,bernini
27676,118604,18,133.0,bernini
27677,118604,20,133.0,bernini
27679,118604,31,130.0,bernini
27680,118605,54,116.0,boron
27681,118605,71,116.0,Boron
27682,118605,0,44.0,boron
27683,118605,88,116.0,boron
27684,118605,3,116.0,boron
27686,118608,9,-108.0,eriksen
27687,118608,14,-108.0,Piaget
27688,118612,9,82.0,soccer war
27689,118615,30,87.0,Robert Browning
27690,118615,23,71.0,browning
27691,118615,14,-121.0,Dryden
27693,118619,44,-122.0,fourth council of constance
27694,118619,20,106.0,chalcedon
27695,118619,4,118.0,chalcedon
27696,118619,30,-122.0,Council of Nicaea
27697,118630,9,152.0,Chagall
27698,118633,18,114.0,monkeys
27700,118633,73,-154.0,chimpanzees
27701,118633,71,73.0,Monkeys
27702,118633,31,-154.0,mice
27703,118636,44,-118.0,sikhism
27704,118636,19,93.0,jainism
27705,118636,54,113.0,jainism
27707,118636,95,148.0,jainism
27708,118650,21,-87.0,mica
27709,118650,33,-84.0,quartz
27710,118650,11,-111.0,quartz
27711,118650,3,99.0,feldspar
27712,118650,27,-111.0,wuartz
27714,118652,19,132.0,bryant
27715,118652,20,132.0,bryant
27716,118652,73,132.0,Bryant
27717,118652,115,132.0,bryant
27718,118654,19,-123.0,cytosines
27719,118654,73,-123.0,microtubules
27721,118654,5,122.0,histones
27722,118654,3,123.0,histones
27723,118661,30,-139.0,Council of Wurms
27724,118661,23,94.0,trent
27725,118661,19,111.0,trent
27726,118661,33,136.0,Trent
27728,118666,9,-89.0,ferromagnetism
27729,118668,19,139.0,anansi
27730,118668,44,90.0,anansi
27731,118668,13,139.0,anansi
27732,118668,73,63.0,Anansi
27733,118668,49,-134.0,Anasazi
27735,118668,72,53.0,Anansi
27736,118668,33,-130.0,Maui
27737,118668,132,134.0,Anansi
27738,118668,0,133.0,anansi
27739,118668,70,129.0,anansi
27740,118668,129,133.0,anansi
27742,118668,41,125.0,anansi
27743,118669,22,56.0,o'neill
27744,118669,23,57.0,o'neill
27745,118669,0,63.0,o'neil
27746,118669,70,67.0,o'neill
27747,118669,62,75.0,oneill
27749,118669,13,60.0,o'neill
27750,118669,114,92.0,o'neill
27751,118669,4,80.0,o'neill
27752,118670,30,119.0,Great Zimbabwe
27753,118670,71,43.0,Great Zimbabwe
27754,118670,73,-119.0,zimbabwean houses
27756,118670,3,119.0,great zimbabwe
27757,118670,4,73.0,great zimbabwe
27758,118670,57,-68.0,Jericho
27759,118670,16,47.0,zimbabwe
27760,118670,66,100.0,great zimbabwe
27761,118677,18,-111.0,sappho
27763,118677,29,-111.0,Sophocles
27764,118677,53,-111.0,Petrarch
27765,118677,14,-68.0,Ovid
27766,118677,3,111.0,hesiod
27767,118677,98,70.0,hesiod
27768,118677,42,111.0,hesiod
27770,118677,1,-111.0,horace
27771,118680,19,125.0,entropy
27772,118680,23,75.0,entropy
27773,118680,44,125.0,entropy
27774,118680,22,67.0,entropy
27775,118680,164,125.0,entropy
27777,118680,20,125.0,entropy
27778,118680,33,65.0,entropy
27779,118680,58,-107.0,energy
27780,118680,181,-125.0,Enthalpy
27781,118680,119,57.0,entropy
27782,118680,1,70.0,entropy
27784,118680,80,78.0,entropy
27785,118680,116,65.0,entropy
27786,118680,5,92.0,entrophy
27787,118680,102,72.0,entropy
27788,118690,9,129.0,marx
27789,118690,14,44.0,Marx
27791,118690,42,129.0,marx
27792,118691,44,128.0,birthday party
27793,118691,20,83.0,birthday party
27794,118691,11,128.0,the birthday party
27795,118691,134,76.0,The Birthday Party
27796,118691,16,-64.0,the tin drum
27798,118691,122,-24.0,brave new world
27799,118691,3,111.0,birthday party
27800,118691,253,-63.0,Wrong
27801,118691,443,86.0,the birthday party
27802,118691,115,128.0,the birthday party
27803,118691,144,-97.0,the dumbwaiter
27805,118691,143,128.0,the birthday party
27806,118691,95,-124.0,a birthay party
27807,118698,111,-32.0,spin
27808,118698,115,78.0,angular momentum
27809,118698,51,37.0,angular momentum
27810,118698,58,82.0,angular momentum
27812,118698,76,72.0,angular momentum
27813,118698,56,47.0,angular momentum
27814,118698,57,76.0,Angular momentum
27815,118698,62,74.0,angular momentum
27816,118698,91,35.0,angular momentum
27817,118698,131,74.0,angular momentum
27819,118698,11,74.0,angular momentum
27820,118698,329,-105.0,mass
27821,118698,47,-105.0,moment of inertia
27822,118698,444,83.0,angular momentum
27823,118698,93,35.0,angular momentum
27824,118698,50,105.0,angular momentum
27826,3399,51,100.0,charlemagne
27827,3399,20,93.0,charlemagne
27828,3399,14,86.0,Charlemagne
27829,3399,0,45.0,charlemagne
27830,118700,18,127.0,master and margarita
27831,118700,71,-84.0,Invitation to a Beheading
27833,118700,64,126.0,master and margarita
27834,118705,14,117.0,Bacon
27835,118705,73,142.0,bacon
27836,118705,43,-37.0,munch
27837,118705,1,142.0,bacon
27838,118705,42,133.0,bacon
27840,118707,30,132.0,Krishna
27841,118707,11,85.0,krishna
27842,118707,43,123.0,krishna
27843,118707,47,129.0,Krishna
27844,118707,43,126.0,krishna
27845,118720,18,-87.0,factorial
27847,118720,28,-39.0,navier stokes
27848,118720,10,-47.0,logarithm
27849,118720,119,-138.0,riemann
27850,118720,3,138.0,riemann zeta
27851,118720,35,-138.0,taylor
27852,118720,31,111.0,riemann zeta
27854,107168,14,122.0,Mrs. Dalloway
27855,118724,54,155.0,poussin
27856,118724,9,-155.0,delacroix
27857,118724,33,42.0,poussin
27858,118724,53,-155.0,kp
27859,118724,129,-155.0,idk
27861,118724,27,126.0,poussin
27862,118732,18,84.0,pragmatism
27863,118732,73,87.0,Pragmatism
27864,118732,64,149.0,pragmatism
27865,118732,88,150.0,pragmatism
27866,118732,71,-143.0,Utilitarianism
27868,118741,89,-128.0,da vinci
27869,118741,72,-124.0,titian
27870,118741,27,-128.0,tintoretto
27871,118743,3,108.0,schopenhauer
27872,118743,42,-90.0,mill
27873,118743,123,100.0,schopenhauer
27875,118745,10,111.0,the master builder
27876,118748,33,116.0,Quetzalcoatl
27877,118748,88,99.0,quetzalcoatl
27878,118765,28,74.0,cuba
27879,118765,12,-108.0,cubaq
27880,118766,3,152.0,donizetti
27882,118777,23,47.0,bacon
27883,118777,20,-31.0,magritte
27884,118777,53,-167.0,g
27885,118777,60,139.0,bacon
27886,118777,130,-29.0,magritte
27887,118785,30,137.0,Doppler effect
27889,118785,28,69.0,doppler effect
27890,118787,18,143.0,longfellow
27891,118787,9,-92.0,shelley
27892,118787,20,118.0,longfellow
27893,118787,122,149.0,longfellow
27894,118791,9,97.0,pamuk
27896,118791,14,134.0,Pahmuk
27897,118805,19,-145.0,song of roland
27898,118805,9,145.0,orlando furioso
27899,118805,0,-141.0,song of roland
27900,118810,19,-122.0,asturias
27901,118810,51,145.0,fuentes
27903,118810,47,43.0,fuentes
27904,118814,62,-111.0,silas marner
27905,118821,30,16.0,The Crying of Lot 49
27906,118821,18,135.0,crying of lot 49
27907,118821,23,139.0,crying of lot 49
27908,118821,9,-161.0,gravity's rainbow
27910,118821,73,161.0,The Crying of Lot 49
27911,118821,64,161.0,the crying of lot 49
27912,118821,10,132.0,the crying of lot 49
27913,118821,111,-161.0,Gravity's Rainbow
27914,118821,27,21.0,crying of lot 49
27915,118821,115,161.0,crying of lot 49
27917,118832,23,-63.0,hungary
27918,118832,30,-152.0,Sudetenland
27919,118832,14,-152.0,Sudentenland
27920,118832,56,152.0,silesia
27921,118832,59,34.0,silesia
27922,118832,58,-70.0,saxony
27924,118832,136,127.0,silesia
27925,118832,129,-152.0,lorraine
27926,118832,114,-132.0,kaliningrad
27927,118832,64,148.0,Silesia
27928,118832,80,-80.0,bohemia
27929,118832,88,75.0,silesia
27931,118832,15,-152.0,sudetenland
27932,118832,242,135.0,silesia
27933,118832,112,-95.0,poland
27934,118832,40,152.0,silesia
27935,118832,101,-131.0,ruhr
27936,118839,19,164.0,the dead
27938,118839,26,84.0,The dead
27939,118839,0,89.0,the dead
27940,118839,129,-165.0,the death aunt
27941,118839,116,-165.0,death
27942,118839,6,151.0,the dead
27943,118839,112,165.0,dead
27945,118855,89,-135.0,keats
27946,118861,64,103.0,lessing
27947,118861,43,-99.0,plato
27948,118861,17,-129.0, 
27949,118870,43,148.0,who's afraid of virginia woolf?
27950,118877,3,-91.0,ngugi
27952,118878,51,110.0,magnesium
27953,118878,14,113.0,Magnesium
27954,118878,28,84.0,magnesium
27955,118878,1,-82.0,iron
27956,118878,43,101.0,magnesium
27957,118878,33,113.0,magnesium
27959,118879,20,126.0,rawls
27960,118880,19,-153.0,our mutual friend
27961,118880,43,153.0,hard times
27962,118892,19,-92.0,as you like it
27963,118892,73,-156.0,Spanish Tragedie
27964,118892,247,156.0,the spanish tragedy
27966,118897,9,-116.0,Freire
27967,118897,28,126.0,unamuno
27968,118897,3,126.0,unamuno
27969,118897,42,126.0,unamuno
27970,118897,17,-126.0,arturias
27971,118905,44,133.0,constable
27973,118905,73,-50.0,raphael
27974,118905,64,141.0,constable
27975,118905,98,138.0,constable
27976,118905,50,141.0,Constable
27977,118906,18,-139.0,huerta
27978,118906,19,154.0,juarez
27980,118907,20,80.0,master builder
27981,118907,30,-74.0,When We Dead Awaken
27982,118907,71,69.0,The Master Builder
27983,118907,62,-102.0,a house for mr. biswas
27984,118919,18,165.0,northanger abbey
27985,118919,24,165.0,northanger abbey
27987,118919,17,162.0,northanger abbey
27988,118920,28,148.0,guru nanak
27989,118920,98,153.0,guru nanak
27990,118922,30,141.0,Seth
27991,118922,73,80.0,Vikram Seth
27992,118922,28,81.0,seth
27994,118922,27,142.0,seth
27995,118925,18,101.0,prague spring
27996,118925,28,128.0,prague spring
27997,118925,10,-129.0,hungarian revolution
27998,118925,119,104.0,prague spring
27999,118925,70,127.0,prague spring
28001,118926,111,115.0,Potato Eaters
28002,118926,23,79.0,potato eaters
28003,118926,51,102.0,potato eaters
